"","id","ts.endDateTime.w1","ts.exclusion.age.w1","outgoing1","findfault1","thorough1","nervous1","imagination1","reserved1","trusting1","lazy1","relaxed1","unartistic1","talkative1","original1","quarrels1","tense1","ingenious1","depressed1","enthusiasm1","forgiving1","assertive1","disorganized1","emotionallystable1","inventive1","cold1","perseveres1","moody1","artistic1","shy1","efficient1","calm1","routine1","plans1","reflect1","cooperate1","distracted1","sophisticated1","reliable1","worries1","quiet1","rude1","careless1","helpful1","considerate1","energy1","curious1","talkative2","findfault2","thorough2","depressed2","original2","reserved2","careless2","energy2","quarrels2","tense2","ingenious2","enthusiasm2","forgiving2","disorganized2","trusting2","emotionallystable2","inventive2","assertive2","cold2","perseveres2","connected2","moody2","artistic2","shy2","efficient2","calm2","routine2","plans2","nervous2","reflect2","unartistic2","cooperate2","distracted2","sophisticated2","helpful2","likesothers2","imagination2","outgoing2","lazy2","relaxed2","reliable2","worries2","quiet2","rude2","considerate2","curious2","talkative3","findfault3","thorough3","depressed3","original3","reserved3","careless3","energy3","quarrels3","tense3","ingenious3","enthusiasm3","forgiving3","disorganized3","trusting3","emotionallystable3","inventive3","assertive3","cold3","perseveres3","moody3","artistic3","shy3","efficient3","calm3","routine3","plans3","nervous3","reflect3","unartistic3","cooperate3","distracted3","sophisticated3","helpful3","relaxed3","reliable3","curious3","worries3","imagination3","quiet3","lazy3","considerate3","outgoing3","rude3","talkative_a","findfault_a","thorough_a","depressed_a","original_a","reserved_a","helpful_a","careless_a","relaxed_a","curious_a","energy_a","quarrels_a","reliable_a","tense_a","ingenious_a","enthusiasm_a","forgiving_a","disorganized_a","worries_a","imagination_a","quiet_a","trusting_a","lazy_a","emotionallystable_a","inventive_a","assertive_a","cold_a","perseveres_a","moody_a","artistic_a","shy_a","considerate_a","efficient_a","calm_a","routine_a","outgoing_a","rude_a","plans_a","nervous_a","reflect_a","unartistic_a","cooperate_a","distracted_a","sophisticated_a","talkative_b","findfault_b","thorough_b","depressed_b","original_b","reserved_b","helpful_b","careless_b","relaxed_b","curious_b","energy_b","quarrels_b","reliable_b","tense_b","ingenious_b","enthusiasm_b","forgiving_b","disorganized_b","worries_b","imagination_b","quiet_b","trusting_b","lazy_b","emotionallystable_b","inventive_b","assertive_b","cold_b","perseveres_b","moody_b","artistic_b","shy_b","considerate_b","efficient_b","calm_b","routine_b","outgoing_b","rude_b","plans_b","nervous_b","reflect_b","unartistic_b","cooperate_b","distracted_b","sophisticated_b","talkative_c","findfault_c","thorough_c","depressed_c","original_c","reserved_c","helpful_c","careless_c","relaxed_c","curious_c","energy_c","quarrels_c","reliable_c","tense_c","ingenious_c","enthusiasm_c","forgiving_c","disorganized_c","worries_c","imagination_c","quiet_c","trusting_c","lazy_c","emotionallystable_c","inventive_c","assertive_c","cold_c","perseveres_c","moody_c","artistic_c","shy_c","considerate_c","efficient_c","calm_c","routine_c","outgoing_c","rude_c","plans_c","nervous_c","reflect_c","unartistic_c","cooperate_c","distracted_c","sophisticated_c","talkative_d","findfault_d","thorough_d","depressed_d","original_d","reserved_d","helpful_d","careless_d","relaxed_d","curious_d","energy_d","quarrels_d","reliable_d","tense_d","ingenious_d","enthusiasm_d","forgiving_d","disorganized_d","worries_d","imagination_d","quiet_d","trusting_d","lazy_d","emotionallystable_d","inventive_d","assertive_d","cold_d","perseveres_d","moody_d","artistic_d","shy_d","considerate_d","efficient_d","calm_d","routine_d","outgoing_d","rude_d","plans_d","nervous_d","reflect_d","unartistic_d","cooperate_d","distracted_d","sophisticated_d"
"367",6450,"11/15/13 10:15","11/15/13 11:38",11,7,9,7,13,6,5,9,7,2,13,8,2,10,3,5,9,9,7,13,8,3,4,7,10,13,10,4,7,10,8,6,13,12,9,10,11,6,10,11,12,12,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7,9,4,8,8,11,10,5,13,10,2,9,9,9,10,12,12,13,12,6,8,11,7,9,10,7,10,10,13,11,14,7,11,10,10,8,10,9,10,4,10,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,9,6,8,7,10,11,9,11,9,4,11,8,7,10,10,10,10,11,8,10,10,8,9,8,7,10,9,12,11,14,9,9,7,10,8,9,8,9,4,13,11,10
"368",87439,"11/15/13 17:25","11/15/13 19:26",5,10,8,8,13,13,6,10,10,5,12,11,3,10,13,8,11,12,5,14,8,8,11,11,8,13,9,13,12,13,11,14,12,4,13,10,12,5,3,15,NA,10,5,13,5,4,12,4,13,10,10,6,3,4,11,10,12,10,12,12,10,10,5,11,5,4,12,11,12,12,10,12,13,13,4,10,5,12,12,10,13,10,9,12,12,7,11,5,13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,10,10,12,12,12,12,10,10,6,5,10,10,10,9,10,10,8,9,10,10,10,11,10,6,8,11,8,11,11,11,10,12,12,9,4,5,11,11,4,8,8,10,10,4,11,4,9,10,10,9,8,12,7,3,11,10,11,8,11,10,5,10,7,10,4,9,10,6,11,11,9,11,NA,5,10,12,12,6,3,11,4,13,13,12,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,10,7,12,11,11,11,12,13,8,3,14,14,11,11,13,12,13,12,11,12,12,9,12,8,11,11,5,13,13,13,10,10,5,4,10,7,11,14,5,12,7,11
"369",31688,"11/15/13 13:59","11/15/13 18:49",14,8,7,8,15,5,12,10,11,9,10,9,9,6,4,4,11,15,6,6,12,7,6,4,4,9,7,10,12,8,9,7,13,12,3,10,4,7,7,11,9,14,12,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,11,3,7,5,12,6,10,11,12,2,12,3,9,13,14,7,10,13,6,13,11,15,6,9,2,11,3,11,4,13,14,13,14,15,6,11,8,9,9,14,9,8
"370",61632,"11/20/13 15:56","11/20/13 17:39",14,5,8,4,9,3,12,8,11,4,14,12,9,4,7,3,12,4,14,14,10,8,6,8,10,12,7,11,13,5,15,13,10,13,13,11,8,3,3,10,13,10,15,13,12,10,11,5,13,3,10,14,10,6,10,12,2,14,14,14,10,12,4,11,12,12,12,6,7,13,9,12,5,12,3,9,13,13,10,14,13,12,9,11,12,12,5,6,10,NA,13,8,12,2,14,2,9,13,3,3,9,11,12,13,10,15,13,9,7,13,5,13,3,13,9,2,2,2,13,12,13,11,13,10,14,10,13,9,11,3,4,13,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,12,11,13,5,10,11,13,15,15,15,11,6,10,13,11,12,8,6,5,12,6,13,12,13,2,8,13,14,9,14,13,14,10,14,9,15,4,14,13,13,10,12,13,NA,9,13,4,13,2,11,14,14,15,8,12,9,10,8,5,14,2,12,2,8,8,12,10,14,2,11,4,13,3,9,9,11,2,15,5,13,5,8,6,10,10,11,13,11,13,2,14,3,10,12,14,14,14,9,11,8,10,13,9,15,3,12,4,5,6,14,13,14,6,12,13,15,6,13,15,13,4,15,9,14,5,12,2,14,13,15
"371",36352,"11/13/13 9:31","11/13/13 13:27",11,14,13,9,14,12,11,12,9,5,13,15,4,12,13,13,13,12,14,5,3,13,14,15,14,12,13,14,15,11,12,13,9,14,15,13,15,5,13,14,12,12,10,13,10,11,14,12,12,13,9,4,4,5,10,8,11,6,7,12,12,13,12,14,10,11,11,12,11,13,10,12,2,10,4,11,2,13,11,9,13,12,9,11,10,7,7,4,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,14,9,10,5,11,14,13,14,5,3,9,10,12,10,9,5,8,11,7,9,7,10,13,14,11,13,10,14,7,11,10,9,11,10,8,10,9,13,4,13,7,11,12,12,14,9,13,10,12,10,11,13,8,5,12,8,12,9,12,3,11,12,5,10,8,10,11,11,10,9,9,12,10,13,11,11,9,11,9,12,9,10,4,9,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",29090,"11/13/13 15:52","11/13/13 18:01",10,11,9,10,13,13,13,7,13,14,11,13,1,2,12,2,14,15,7,10,15,13,7,14,12,5,15,7,15,15,7,14,15,13,14,12,10,11,1,7,12,15,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",73157,"11/13/13 16:39","11/13/13 17:55",12,11,13,3,12,13,4,8,10,13,9,10,10,11,10,8,12,5,12,14,10,11,11,15,11,13,8,10,12,7,11,11,10,14,15,11,9,10,11,11,7,6,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",85019,"11/8/13 16:48","11/8/13 18:31",3,2,12,7,11,12,12,5,8,5,3,9,2,8,12,8,8,8,8,4,12,9,8,6,8,5,12,10,9,8,8,8,6,5,2,10,11,12,3,10,9,12,8,11,8,4,11,3,10,10,8,9,3,8,13,11,8,5,11,11,12,12,6,11,10,3,8,8,12,12,12,12,6,8,10,8,5,5,11,8,10,6,5,12,11,10,10,3,12,9,9,3,12,2,12,8,7,9,3,8,9,10,3,3,13,10,11,11,8,11,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,4,5,9,9,11,10,9,10,8,5,10,10,3,4,2,12,11,9,11,9,11,8,9,9,2,9,9,9,9,8,6,11,11,14,12,8,9,10,10,8,8,8,5,9,10,8,10,10,5,2,9,10,8,4,8,7,2,11,4,11,3,11,8,11,10,12,12,12,5,12,12,12,12,5,5,7,12,14,14,4,14,13,13,5,11,3,8,5,13,13,13,13,13,4,11,5,11,11,11,3,4,8,3,13,2,10,11,12,8,10,11,11,2,12,10,11,10,4,4,7,10,13,13,5,5,12,12,6,10,2,4,9,12,12,11,11,7,3,10,8,8,11,9,5,3,10,3,10,2,10,8,10,6,9,10,10,4,11,9,11,11,5,5,5,11,6,11,6,11,11,11,9,11,4,5,9,11,12,10,10,8,4,10,8,9,5,10,10,5
"375",10506,"11/12/13 12:57","11/12/13 14:58",13,4,13,10,9,2,12,3,10,1,13,10,1,11,10,2,14,12,10,5,11,9,2,11,11,14,4,10,8,11,12,11,15,10,11,12,12,3,3,11,12,11,15,13,13,4,11,1,11,3,9,14,2,10,11,14,10,4,13,11,10,12,2,13,14,10,14,2,10,10,5,13,8,10,2,13,5,10,12,15,9,14,3,10,13,10,2,2,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,12,2,7,3,11,11,6,11,13,3,12,11,6,14,11,4,10,10,5,12,3,6,6,6,4,13,9,14,4,13,11,6,4,13,2,11,12,10,2,14,6,11,12,3,12,2,7,3,12,9,10,14,14,3,13,4,11,14,11,3,3,10,2,13,2,11,9,7,1,12,5,14,3,13,11,5,10,14,3,12,11,12,2,13,9,11,13,6,10,5,10,2,12,9,6,15,14,1,12,9,11,15,12,3,13,8,3,12,2,9,5,6,2,11,8,14,2,12,11,5,3,14,3,12,10,10,4,13,3,11,14,3,11,1,11,2,12,3,5,14,15,1,14,10,11,15,12,2,11,11,1,14,3,4,13,14,3,13,11,14,2,12,11,4,2,15,2,14,12,12,2,14,10,12
"376",50547,"11/7/13 13:01","11/7/13 14:15",15,6,13,13,9,1,15,10,5,9,15,13,1,13,2,1,15,12,14,2,13,7,1,13,9,4,1,13,12,15,15,4,14,10,14,14,13,1,5,3,15,15,11,7,13,11,14,7,10,7,2,9,3,9,3,12,9,9,14,9,6,11,2,14,12,9,9,2,14,14,13,13,7,14,3,14,9,9,13,13,5,14,11,5,15,13,2,10,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,14,1,11,2,13,2,9,6,9,3,13,12,2,12,6,7,14,9,1,14,11,9,9,15,1,12,9,6,1,14,14,9,15,15,10,14,3,6,11,15,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,14,5,7,3,14,2,10,5,5,3,14,3,5,13,12,12,15,6,2,15,11,9,12,14,3,13,11,6,1,12,15,13,13,13,7,14,14,15,4,13,5,9
"377",97159,"11/15/13 13:58","11/15/13 18:58",14,1,15,5,15,5,15,1,12,1,7,12,1,9,4,1,9,15,9,1,15,12,1,15,3,15,5,10,7,9,15,15,13,10,15,15,7,9,1,7,NA,15,12,15,11,1,15,1,13,4,11,13,1,2,11,13,14,3,12,13,12,13,2,15,15,10,15,2,13,13,6,15,7,15,1,15,10,15,15,15,15,15,1,15,15,15,4,1,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,15,1,14,5,15,3,12,14,13,1,14,9,12,13,14,1,4,15,7,14,4,15,2,3,1,15,2,15,7,11,15,11,6,14,1,15,3,15,8,15,7,15,11,4,13,3,10,4,12,6,7,15,15,1,15,3,9,14,15,2,11,13,6,15,1,15,15,15,1,15,5,15,9,10,15,9,1,13,1,15,3,13,1,12,5,15,10,3,12,7,12,5,9,11,10,12,12,1,15,9,12,12,11,4,7,10,7,11,5,11,11,11,6,13,6,15,1,11,13,5,7,13,7,12,6,12,1,10,5,15,11,4,11,3,11,5,12,9,12,14,13,2,15,4,11,15,15,4,6,14,7,11,4,15,13,7,1,15,1,15,3,10,11,4,4,11,3,15,1,12,1,14,5,15
"378",79321,"11/12/13 12:54","11/12/13 15:10",8,8,12,7,7,12,13,10,6,13,7,5,2,11,10,8,4,9,9,5,12,2,10,12,9,8,13,8,9,10,10,8,14,9,1,14,13,9,5,9,10,13,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",77391,"11/13/13 9:33","11/13/13 13:55",10,11,9,7,15,12,5,9,7,15,14,7,1,9,10,4,12,15,4,9,13,7,9,15,14,15,15,6,7,8,8,10,15,9,7,10,12,9,7,9,11,9,13,15,10,4,9,8,6,12,8,13,1,12,14,13,15,11,8,10,4,3,8,13,11,15,15,15,7,9,12,10,11,12,3,15,10,5,10,8,15,13,6,9,6,13,5,3,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,10,8,10,10,13,7,14,15,10,1,15,9,10,11,11,8,9,14,12,10,7,13,8,5,9,8,13,11,12,13,5,7,14,11,6,7,11,15,3,12,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",28658,"11/18/13 17:11","11/18/13 19:15",9,7,13,11,11,11,13,13,5,1,11,10,2,12,9,10,8,13,7,2,6,12,6,12,11,14,11,12,9,12,15,12,13,12,10,11,13,10,7,4,12,11,7,12,12,9,10,11,10,9,3,7,2,9,9,11,14,3,14,6,12,7,3,10,13,12,12,11,6,4,14,13,12,10,2,9,14,10,11,9,10,11,11,5,6,12,7,6,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,12,10,10,11,10,5,3,10,9,2,11,9,6,10,13,2,11,10,6,14,11,4,11,6,5,11,13,13,10,11,7,4,14,10,9,13,10,11,3,11,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",287,"11/22/13 17:54","11/22/13 19:09",9,7,14,7,11,7,14,12,6,1,12,14,3,7,14,5,10,11,12,3,13,13,9,13,9,15,9,12,13,9,12,15,14,13,14,13,9,4,10,2,12,10,9,13,13,10,12,5,14,9,4,8,8,9,13,11,10,4,14,14,14,14,10,13,12,9,14,8,13,14,5,14,5,14,2,15,10,14,12,12,12,11,NA,12,13,9,5,9,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6,14,6,14,5,12,6,10,14,9,5,14,9,13,9,10,3,11,12,5,12,11,13,13,12,10,14,11,14,7,11,14,14,4,10,9,14,6,14,3,13,10,14,10,7,12,3,13,5,10,5,10,12,6,3,12,8,12,9,10,4,7,12,5,13,11,13,13,13,12,12,8,13,5,9,8,14,3,10,9,13,3,13,2,14,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
